param,sharpe_ratio,max_ddpercent,max_drawdown_duration,daily_trade_count,renew_interval,hedge_ratio_window
"{'entry_multiplier': 3.5, 'difference_filter_num': 16, 'difference_exit_num': 6, 'std_window': 30, 'mean_window': 20}",-2.920620559,-26.9728,192,0.61971831,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 16, 'difference_exit_num': 6, 'std_window': 30, 'mean_window': 10}",-2.920620559,-26.9728,192,0.61971831,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 16, 'difference_exit_num': 4, 'std_window': 30, 'mean_window': 55}",-2.920620559,-26.9728,192,0.61971831,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 16, 'difference_exit_num': 4, 'std_window': 30, 'mean_window': 50}",-2.920620559,-26.9728,192,0.61971831,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 16, 'difference_exit_num': 4, 'std_window': 30, 'mean_window': 40}",-2.920620559,-26.9728,192,0.61971831,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 16, 'difference_exit_num': 4, 'std_window': 30, 'mean_window': 30}",-2.920620559,-26.9728,192,0.61971831,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 16, 'difference_exit_num': 2, 'std_window': 30, 'mean_window': 40}",-2.920620559,-26.9728,192,0.61971831,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 16, 'difference_exit_num': 4, 'std_window': 30, 'mean_window': 20}",-2.920620559,-26.9728,192,0.61971831,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 16, 'difference_exit_num': 2, 'std_window': 30, 'mean_window': 20}",-2.920620559,-26.9728,192,0.61971831,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 16, 'difference_exit_num': 2, 'std_window': 30, 'mean_window': 30}",-2.920620559,-26.9728,192,0.61971831,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 16, 'difference_exit_num': 2, 'std_window': 30, 'mean_window': 10}",-2.920620559,-26.9728,192,0.61971831,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 16, 'difference_exit_num': 2, 'std_window': 30, 'mean_window': 50}",-2.920620559,-26.9728,192,0.61971831,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 16, 'difference_exit_num': 2, 'std_window': 30, 'mean_window': 55}",-2.920620559,-26.9728,192,0.61971831,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 16, 'difference_exit_num': 4, 'std_window': 30, 'mean_window': 10}",-2.920620559,-26.9728,192,0.61971831,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 55}",-2.942189703,-24.80365,168,0.450704225,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 50}",-2.942189703,-24.80365,168,0.450704225,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 40}",-2.942189703,-24.80365,168,0.450704225,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 30}",-2.942189703,-24.80365,168,0.450704225,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 20}",-2.942189703,-24.80365,168,0.450704225,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 10}",-2.942189703,-24.80365,168,0.450704225,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 55}",-2.942189703,-24.80365,168,0.450704225,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 50}",-2.942189703,-24.80365,168,0.450704225,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 40}",-2.942189703,-24.80365,168,0.450704225,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 30}",-2.942189703,-24.80365,168,0.450704225,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 40}",-2.942189703,-24.80365,168,0.450704225,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 10}",-2.942189703,-24.80365,168,0.450704225,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 20}",-2.942189703,-24.80365,168,0.450704225,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 30}",-2.942189703,-24.80365,168,0.450704225,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 20}",-2.942189703,-24.80365,168,0.450704225,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 50}",-2.942189703,-24.80365,168,0.450704225,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 55}",-2.942189703,-24.80365,168,0.450704225,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 10}",-2.942189703,-24.80365,168,0.450704225,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 40}",-2.969408175,-22.33425,197,0.647887324,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 50}",-2.969408175,-22.33425,197,0.647887324,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 40}",-2.969408175,-22.33425,197,0.647887324,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 30}",-2.969408175,-22.33425,197,0.647887324,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 20}",-2.969408175,-22.33425,197,0.647887324,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 10}",-2.969408175,-22.33425,197,0.647887324,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 55}",-2.969408175,-22.33425,197,0.647887324,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 50}",-2.969408175,-22.33425,197,0.647887324,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 55}",-2.969408175,-22.33425,197,0.647887324,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 30}",-2.969408175,-22.33425,197,0.647887324,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 20}",-2.969408175,-22.33425,197,0.647887324,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 10}",-2.969408175,-22.33425,197,0.647887324,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 55}",-2.969408175,-22.33425,197,0.647887324,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 50}",-2.969408175,-22.33425,197,0.647887324,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 40}",-2.969408175,-22.33425,197,0.647887324,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 30}",-2.969408175,-22.33425,197,0.647887324,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 20}",-2.969408175,-22.33425,197,0.647887324,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 10}",-2.969408175,-22.33425,197,0.647887324,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 50}",-2.98213546,-35.56375,147,1.042253521,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 55}",-2.98213546,-35.56375,147,1.042253521,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 50}",-2.98213546,-35.56375,147,1.042253521,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 40}",-2.98213546,-35.56375,147,1.042253521,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 30}",-2.98213546,-35.56375,147,1.042253521,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 20}",-2.98213546,-35.56375,147,1.042253521,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 10}",-2.98213546,-35.56375,147,1.042253521,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 55}",-2.98213546,-35.56375,147,1.042253521,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 40}",-2.98213546,-35.56375,147,1.042253521,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 10}",-2.98213546,-35.56375,147,1.042253521,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 20}",-2.98213546,-35.56375,147,1.042253521,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 10}",-2.98213546,-35.56375,147,1.042253521,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 55}",-2.98213546,-35.56375,147,1.042253521,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 50}",-2.98213546,-35.56375,147,1.042253521,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 40}",-2.98213546,-35.56375,147,1.042253521,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 30}",-2.98213546,-35.56375,147,1.042253521,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 20}",-2.98213546,-35.56375,147,1.042253521,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 30}",-2.98213546,-35.56375,147,1.042253521,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 6, 'std_window': 30, 'mean_window': 40}",-3.009608516,-28.25245,192,0.732394366,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 6, 'std_window': 30, 'mean_window': 10}",-3.009608516,-28.25245,192,0.732394366,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 6, 'std_window': 30, 'mean_window': 20}",-3.009608516,-28.25245,192,0.732394366,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 6, 'std_window': 30, 'mean_window': 30}",-3.009608516,-28.25245,192,0.732394366,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 4, 'std_window': 30, 'mean_window': 40}",-3.009608516,-28.25245,192,0.732394366,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 6, 'std_window': 30, 'mean_window': 50}",-3.009608516,-28.25245,192,0.732394366,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 6, 'std_window': 30, 'mean_window': 55}",-3.009608516,-28.25245,192,0.732394366,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 4, 'std_window': 30, 'mean_window': 50}",-3.009608516,-28.25245,192,0.732394366,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 4, 'std_window': 30, 'mean_window': 55}",-3.009608516,-28.25245,192,0.732394366,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 4, 'std_window': 30, 'mean_window': 10}",-3.009608516,-28.25245,192,0.732394366,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 4, 'std_window': 30, 'mean_window': 30}",-3.009608516,-28.25245,192,0.732394366,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 4, 'std_window': 30, 'mean_window': 20}",-3.009608516,-28.25245,192,0.732394366,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 2, 'std_window': 30, 'mean_window': 55}",-3.009608516,-28.25245,192,0.732394366,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 2, 'std_window': 30, 'mean_window': 50}",-3.009608516,-28.25245,192,0.732394366,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 2, 'std_window': 30, 'mean_window': 40}",-3.009608516,-28.25245,192,0.732394366,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 2, 'std_window': 30, 'mean_window': 30}",-3.009608516,-28.25245,192,0.732394366,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 2, 'std_window': 30, 'mean_window': 20}",-3.009608516,-28.25245,192,0.732394366,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 2, 'std_window': 30, 'mean_window': 10}",-3.009608516,-28.25245,192,0.732394366,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 10}",-3.068404149,-53.3459,116,1.309859155,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 40}",-3.068404149,-53.3459,116,1.309859155,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 20}",-3.068404149,-53.3459,116,1.309859155,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 30}",-3.068404149,-53.3459,116,1.309859155,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 30}",-3.068404149,-53.3459,116,1.309859155,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 50}",-3.068404149,-53.3459,116,1.309859155,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 55}",-3.068404149,-53.3459,116,1.309859155,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 50}",-3.068404149,-53.3459,116,1.309859155,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 55}",-3.068404149,-53.3459,116,1.309859155,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 10}",-3.068404149,-53.3459,116,1.309859155,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 40}",-3.068404149,-53.3459,116,1.309859155,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 50}",-3.068404149,-53.3459,116,1.309859155,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 30}",-3.068404149,-53.3459,116,1.309859155,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 40}",-3.068404149,-53.3459,116,1.309859155,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 20}",-3.068404149,-53.3459,116,1.309859155,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 55}",-3.068404149,-53.3459,116,1.309859155,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 10}",-3.068404149,-53.3459,116,1.309859155,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 18, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 20}",-3.068404149,-53.3459,116,1.309859155,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 40}",-3.110714489,-32.45702537,135,1.323943662,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 55}",-3.110714489,-32.45702537,135,1.323943662,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 50}",-3.110714489,-32.45702537,135,1.323943662,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 40}",-3.110714489,-32.45702537,135,1.323943662,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 30}",-3.110714489,-32.45702537,135,1.323943662,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 20}",-3.110714489,-32.45702537,135,1.323943662,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 10}",-3.110714489,-32.45702537,135,1.323943662,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 55}",-3.110714489,-32.45702537,135,1.323943662,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 50}",-3.110714489,-32.45702537,135,1.323943662,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 10}",-3.110714489,-32.45702537,135,1.323943662,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 30}",-3.110714489,-32.45702537,135,1.323943662,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 20}",-3.110714489,-32.45702537,135,1.323943662,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 55}",-3.110714489,-32.45702537,135,1.323943662,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 50}",-3.110714489,-32.45702537,135,1.323943662,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 40}",-3.110714489,-32.45702537,135,1.323943662,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 30}",-3.110714489,-32.45702537,135,1.323943662,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 20}",-3.110714489,-32.45702537,135,1.323943662,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 10}",-3.110714489,-32.45702537,135,1.323943662,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 18, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 55}",-3.130508708,-35.1719,192,0.676056338,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 18, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 20}",-3.130508708,-35.1719,192,0.676056338,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 18, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 10}",-3.130508708,-35.1719,192,0.676056338,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 18, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 55}",-3.130508708,-35.1719,192,0.676056338,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 18, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 30}",-3.130508708,-35.1719,192,0.676056338,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 18, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 50}",-3.130508708,-35.1719,192,0.676056338,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 18, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 40}",-3.130508708,-35.1719,192,0.676056338,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 18, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 50}",-3.130508708,-35.1719,192,0.676056338,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 18, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 40}",-3.130508708,-35.1719,192,0.676056338,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 18, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 30}",-3.130508708,-35.1719,192,0.676056338,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 18, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 40}",-3.130508708,-35.1719,192,0.676056338,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 18, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 20}",-3.130508708,-35.1719,192,0.676056338,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 18, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 30}",-3.130508708,-35.1719,192,0.676056338,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 18, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 10}",-3.130508708,-35.1719,192,0.676056338,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 18, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 20}",-3.130508708,-35.1719,192,0.676056338,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 18, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 50}",-3.130508708,-35.1719,192,0.676056338,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 18, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 55}",-3.130508708,-35.1719,192,0.676056338,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 18, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 10}",-3.130508708,-35.1719,192,0.676056338,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 30, 'mean_window': 40}",-3.152850764,-32.59389876,180,1.126760563,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 30, 'mean_window': 55}",-3.152850764,-32.59389876,180,1.126760563,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 30, 'mean_window': 50}",-3.152850764,-32.59389876,180,1.126760563,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 30, 'mean_window': 40}",-3.152850764,-32.59389876,180,1.126760563,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 30, 'mean_window': 30}",-3.152850764,-32.59389876,180,1.126760563,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 30, 'mean_window': 20}",-3.152850764,-32.59389876,180,1.126760563,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 30, 'mean_window': 10}",-3.152850764,-32.59389876,180,1.126760563,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 30, 'mean_window': 55}",-3.152850764,-32.59389876,180,1.126760563,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 30, 'mean_window': 50}",-3.152850764,-32.59389876,180,1.126760563,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 30, 'mean_window': 30}",-3.152850764,-32.59389876,180,1.126760563,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 30, 'mean_window': 20}",-3.152850764,-32.59389876,180,1.126760563,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 30, 'mean_window': 10}",-3.152850764,-32.59389876,180,1.126760563,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 30, 'mean_window': 55}",-3.152850764,-32.59389876,180,1.126760563,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 30, 'mean_window': 50}",-3.152850764,-32.59389876,180,1.126760563,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 30, 'mean_window': 40}",-3.152850764,-32.59389876,180,1.126760563,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 30, 'mean_window': 30}",-3.152850764,-32.59389876,180,1.126760563,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 30, 'mean_window': 20}",-3.152850764,-32.59389876,180,1.126760563,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 30, 'mean_window': 10}",-3.152850764,-32.59389876,180,1.126760563,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 18, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 40}",-3.164386648,-50.8067,116,1.450704225,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 18, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 55}",-3.164386648,-50.8067,116,1.450704225,3,30
